30096,Lingua.ly, Language Learning ,Tel Aviv,2,1500000,2011,0.9999998643
30133,LinkoTec, Curated Web ,Helsinki,1,1500000,2007,0.7305715137
30323,"LiveAnswer, Inc.", Cloud Computing ,Miami,1,1500000,2013,0.5883959689
30727,Looklet, Fashion ,Stockholm,1,1500000,2009,0.4834749037
30781,Lorena Gaxiola, E-Commerce ,San Diego,1,1500000,2013,0.6530435412
30820,Loup, Transportation ,SF Bay Area,2,1500000,2014,0.9539926356
30917,Lucid Energy, Clean Technology ,"Portland, Oregon",1,1500000,2007,0.4466158277
30947,Ludei, Mobile ,SF Bay Area,1,1500000,2011,0.5505743129
31105,Luxury Garage Sale, Fashion ,Chicago,1,1500000,2010,0.4007913422
31240,Mach 1 Development, Cyber Security ,Austin,2,1500000,2007,4.19751911211728E-009
31378,Magnises, Payments ,New York City,1,1500000,2014,0.9418001231
31501,MakersKit, Retail ,Los Angeles,1,1500000,2013,0.6230250805
31641,Manzama, Legal ,Eugene,2,1500000,2010,0.000000051
31711,MarcoPolo Learning, Education ,New York City,3,1500000,2012,0.8631054386
31884,MassChallenge, Venture Capital ,Boston,1,1500000,2009,0.9100510606
32022,Mawdoo3, Startups ,BRA - Other,1,1500000,2012,0.8643177285
32253,Media Group of America, Media ,"Washington, D.C.",1,1500000,2013,0.9765904493
32408,Medisyn Technologies, Biotechnology ,Minneapolis,1,1500000,1999,0.7210316575
32469,"MedStatix, LLC", Information Technology ,Harrisburg,1,1500000,2013,0.9866563189
32557,MegaHoot, Networking ,Tampa,1,1500000,2011,0.5238079994
32932,Meteo Protect, Finance ,Paris,1,1500000,2011,0.6061495792
33278,Mimoco, Hardware + Software ,Boston,3,1500000,2005,0.4096753753
33437,Mipso, E-Commerce ,Tel Aviv,1,1500000,2010,0.4898512214
33578,Mixmax, Software ,SF Bay Area,1,1500000,2014,0.9290798533
33582,MixRank, Lead Generation ,SF Bay Area,1,1500000,2011,3.01194697518682E-008
33625,MNG International Investments, Venture Capital ,Budapest,1,1500000,2012,0.9999999996
33691,Mobilbank, Banking ,SF Bay Area,2,1500000,2014,0.9529673941
33794,MobileX Labs, Software ,Chicago,1,1500000,2012,0.7245926065
33846,MobiWork, Hardware + Software ,Palm Beaches,1,1500000,2009,0.3316589942
33850,MobLabs, Mobile Devices ,Los Angeles,1,1500000,2014,0.9999999973
33982,MOgene, Biotechnology ,St. Louis,1,1500000,2004,0.6285049453
34456,MovingHealth, Software ,Boston,1,1500000,2007,0.5826127897
34466,Movli, Entertainment ,Tel Aviv,1,1500000,2011,0.5561117111
34492,Mozenda, Analytics ,Salt Lake City,2,1500000,2007,0.7992793827
34632,Munch Ado, Restaurants ,New York City,1,1500000,2012,0.99999999
34658,MuseAmi, Music ,Newark,2,1500000,2007,0.39610724
34811,My1login, Security ,SF Bay Area,2,1500000,2007,0.6511066621
34904,Myfacepage, Social Media ,SF Bay Area,1,1500000,2010,0.3985167789
34981,MyNewFinancialAdvisor, Finance ,Santa Barbara,1,1500000,2011,0.5398782483
35597,Nefsis, Video Conferencing ,San Diego,2,1500000,1998,0.9999999538
35812,Netherfire Entertainment, Entertainment ,SF Bay Area,1,1500000,2014,0.9195392047
35835,Netmoda Internet Hizmetleri A.S., Software ,Istanbul,1,1500000,2012,0.8124539018
36107,NewHound, Mobile ,"Orange County, California",2,1500000,2011,0.8624016755
36133,News360, Curated Web ,SF Bay Area,2,1500000,2010,0.5000280086
36303,Nextly, Software ,Boston,1,1500000,2010,0.5818605141
36353,NFLabs, Analytics ,Seoul,2,1500000,2011,0.8832805165
36489,Niron Magnetics,,,1,1500000,2014,0.4842830322
37090,NurturMe, Consumer Goods ,Austin,2,1500000,2010,0.9999999722
37235,oBaz (Acquired by Groupon), E-Commerce ,Chicago,1,1500000,2011,0.529647184
37244,Obihai Technology, Public Relations ,SF Bay Area,1,1500000,2010,0.3087968162
37395,offerdunia.in, Retail ,New Delhi,1,1500000,2011,0.4432861952
37444,OGPlanet, Games ,Los Angeles,1,1500000,2005,0.3253913226
37452,Ohanae, Data Security ,SF Bay Area,2,1500000,2007,0.5836432949
37716,Ondore, Big Data ,SF Bay Area,4,1500000,2005,0.9140879703
38039,Opencare, Software ,SF Bay Area,1,1500000,2012,0.7178674001
38070,Openhour, Software ,New York City,5,1500000,2011,0.7213178734
38133,OpiaTalk, Social Commerce ,Baltimore,6,1500000,2013,0.8801869099
38201,Optimata, Biotechnology ,Tel Aviv,1,1500000,2000,0.7107595428
38712,OwnerListens, Mobile ,SF Bay Area,2,1500000,2011,0.5753321302
39143,ParentCircle, Application Platforms ,,1,1500000,2013,0.2751867936
39178,Parklet, Analytics ,SF Bay Area,1,1500000,2012,0.878693762
39230,Partpic, Search ,Atlanta,2,1500000,2013,0.8434657971
39307,Pathgather, Education ,New York City,1,1500000,2012,0.8375388124
39374,Pawshake, Marketplaces ,SF Bay Area,1,1500000,2008,0.1137536813
39469,PBC Lasers, Project Management ,Tel Aviv,2,1500000,2002,0.9999999983
39747,Percipient Networks, Technology ,,1,1500000,2014,0.9295332169
39983,PharmaIN, Biotechnology ,Seattle,1,1500000,2001,0.7610870838
40058,Phluant Mobile, Mobile ,New York City,1,1500000,2007,0.5662790237
40326,Pikimal, Reviews and Recommendations ,Pittsburgh,1,1500000,2010,0.2407275963
40401,Pinnacle Medical Solutions, Health Care ,MS - Other,2,1500000,2006,6.56525778008845E-009
40820,PlayVox, Computers ,SF Bay Area,1,1500000,2012,0.9999999234
41145,Pono Pharma, Biotechnology ,Honolulu,1,1500000,2012,0.4800945238
41147,Ponominalu.ru, E-Commerce ,Moscow,1,1500000,2010,0.1459417175
41238,Portfolia, Financial Services ,SF Bay Area,1,1500000,2012,0.8843018376
41393,Powers Device Technologies LLC., Hardware + Software ,Jacksonville,1,1500000,2009,0.1620552814
41613,Pressable, Web Hosting ,San Antonio,2,1500000,2010,0.5075751335
41659,Preventice, Health and Wellness ,Minneapolis,1,1500000,2007,0.6296230261
42069,Prompt.ly, Small and Medium Businesses ,SF Bay Area,1,1500000,2013,0.8423444879
42104,Propel(x), Venture Capital ,SF Bay Area,1,1500000,2014,0.9897135904
42348,PTS Physicians, Health Care ,Cleveland,1,1500000,2006,0.4764629126
42417,Pulselocker, Entertainment ,SF Bay Area,2,1500000,2011,0.5834128043
42460,"Pure Chat, Inc.", Small and Medium Businesses ,Phoenix,1,1500000,2014,0.9345296789
42535,PUSH, Fitness ,Toronto,1,1500000,2013,0.7902923951
43309,Raiseworks, Peer-to-Peer ,New York City,1,1500000,2013,0.8971628831
43324,Rallyon, Health and Wellness ,SF Bay Area,2,1500000,2014,0.9559593081
43511,Re-Compose, Internet ,Vienna,2,1500000,2007,0.8438753383
43743,RecordSetter, Video ,Las Vegas,3,1500000,2008,0.5465291046
43764,Recurious, Games ,SF Bay Area,1,1500000,2013,0.7221151809
44049,REGISTRAT-MAPI, Biotechnology ,Lexington,1,1500000,1997,0.9211229014
44293,Replicated, SaaS ,Los Angeles,1,1500000,2014,0.9541522012
44480,ReTargeter, Displays ,SF Bay Area,2,1500000,2009,0.9999999777
45072,Rocketboom, News ,New York City,1,1500000,2007,0.7028071042
45095,Rocksbox, Fashion ,SF Bay Area,2,1500000,2012,0.584523996
45393,RUN, Auctions ,New York City,1,1500000,2010,0.6811474141
45416,Runrun.it, Software ,Sao Paulo,2,1500000,2012,0.5620972395
45737,Samba Ads, Advertising ,Sao Paulo,2,1500000,2012,0.5768380303
46121,Schoolrunner, Education ,Denver,1,1500000,2012,0.8049891968
46820,Sensilk, Online Shopping ,SF Bay Area,1,1500000,2013,0.6541550357
46857,Sensr.net, Enterprise Software ,NV - Other,1,1500000,2009,0.9999999907
47006,ServiceWhale, Marketplaces ,Philadelphia,1,1500000,2013,0.3314649449
47298,Shidonni, Education ,Tel Aviv,1,1500000,2008,0.605748317
47415,Shopbeam, Mobile Advertising ,New York City,1,1500000,2013,0.9999999904
47419,ShopCity.com, E-Commerce ,SF Bay Area,1,1500000,2008,0.4067115294
47461,Shoppable, Consumers ,New York City,2,1500000,2011,0.9999999926
47522,Shou.TV, Mobile Games ,,1,1500000,2014,0.7191351199
48148,Skelta Software, Software ,Bangalore,1,1500000,1997,0.5874203067
48725,Snap Infusion, Consumer Goods ,Boston,1,1500000,2011,0.9999999734
48816,Snoball, Social Network Media ,Austin,1,1500000,2011,0.4077334855
48871,SOCi, Social Media ,San Diego,1,1500000,2012,0.451058499
48979,SocialPandas, Social Media ,SF Bay Area,1,1500000,2011,0.426407185
48991,SocialSensr, Social Media Marketing ,Amsterdam,1,1500000,2013,0.4560600595
49003,Socialtyze, Advertising ,Los Angeles,1,1500000,2007,0.5211822832
49479,Souqalmal.com, Price Comparison ,IND - Other,2,1500000,2012,8.54520017652731E-008
49486,SourceClear, Software ,Seattle,1,1500000,2013,0.8202541534
50252,Squirro, Information Technology ,Zurich,3,1500000,2012,0.9838579853
50652,Stir, Health and Wellness ,Los Angeles,1,1500000,2012,0.7506748513
50684,Stockr, Finance ,Los Angeles,3,1500000,2010,0.6300284
50794,Stowaway Cosmetics, Beauty ,New York City,2,1500000,2014,0.9596148062
50919,Strikingly, Mobile ,SF Bay Area,2,1500000,2012,0.7036749994
50948,Strut, Online Shopping ,SF Bay Area,1,1500000,2013,0.6541550357
51127,Suksh Tech., Software ,Bangalore,1,1500000,2008,0.1687271351
51275,Superfly, Consumers ,SF Bay Area,2,1500000,2011,0.9999999911
51333,SureBooks, Software ,Dallas,1,1500000,2007,0.5028560511
51620,Sylvan Source, Clean Technology ,SF Bay Area,1,1500000,2003,0.2950205699
51800,SystemsNet, Consulting ,"Washington, D.C.",1,1500000,2004,0.2555538634
52097,Talnts, Startups ,Los Angeles,1,1500000,2013,0.7761390324
52183,"Tapcentive, Inc.", Mobile ,SF Bay Area,1,1500000,2013,0.7705196641
52385,TB Biosciences, Biotechnology ,Allentown,1,1500000,2013,0.4887479498
52414,TeachBoost, All Students ,New York City,2,1500000,2012,1.23428081039344E-007
52700,Temnos, Enterprise Software ,SF Bay Area,1,1500000,2013,0.8465423941
52757,Tenlegs, Software ,New York City,1,1500000,2011,0.6337674005
52894,Testt, Charity ,London,1,1500000,2014,3.37752597459327E-008
52939,Textio, Software ,Seattle,1,1500000,2014,0.9376004621
53182,The Influential Network, Advertising ,Las Vegas,1,1500000,2013,0.8068038314
53678,ThreatQ, Information Security ,"Washington, D.C.",1,1500000,2013,3.16279434686953E-009
53824,TidePool, Curated Web ,SF Bay Area,1,1500000,2011,0.5036467711
53876,Tiltan Pharma, Biotechnology ,Tel Aviv,1,1500000,2006,0.484393129
53973,TinyTap, Photography ,Tel Aviv,3,1500000,2012,0.7799108379
54190,TopBox, Productivity Software ,"Washington, D.C.",1,1500000,2014,0.9999999989
54314,TouchIN2 Technologies, Software ,Ottawa,1,1500000,2012,0.9037089914
54438,Tracky, Software ,Las Vegas,2,1500000,2010,0.5857720326
55085,Trovita Health Science, Health and Wellness ,Minneapolis,1,1500000,2011,0.6553479966
55307,Tumblbug, Finance ,Seoul,2,1500000,2011,0.7836629723
55574,Typemock, Software ,London,2,1500000,2006,0.5645918594
55624,uAfrica, E-Commerce ,,1,1500000,2004,0.2520797245
55842,Unbabel, Translation ,SF Bay Area,3,1500000,2013,0.9999999935
55984,UnitesUs, Software ,Anaheim,1,1500000,2011,0.5035052768
56201,Urban Massage, Health and Wellness ,London,2,1500000,2014,0.9659543369
56222,UrbanStems, E-Commerce ,"Washington, D.C.",1,1500000,2014,0.928303101
56473,Valooto -- Sales Engagement Cloud, CRM ,Tel Aviv,1,1500000,2013,0.4958219293
56476,Valor Capital Partners, Medical ,Birmingham,1,1500000,2014,0.9595394592
56634,VaxCare, Biotechnology ,Orlando,1,1500000,2006,0.4495697918
56723,Vela Asia, Startups ,Jakarta,1,1500000,2012,7.93318235189201E-009
56926,Veristorm, Software ,SF Bay Area,1,1500000,2013,0.7991426397
57374,Vingle, Social Media ,Seoul,1,1500000,2011,0.5517631464
57548,ViS, Analytics ,New York City,1,1500000,2010,0.8144970267
57623,VisOps Inc., Cloud Computing ,SF Bay Area,3,1500000,2014,0.9577702934
57757,vive, Curated Web ,Hanover,2,1500000,2012,6.53588494171465E-008
57827,vLine, Video Conferencing ,SF Bay Area,1,1500000,2010,0.9999998763
57855,Vobi, Collaboration ,Austin,2,1500000,2011,0.6964500536
58022,Voxeet, VoIP ,SF Bay Area,1,1500000,2009,0.6728053281
58090,Vsevcredit.ru, Finance ,Moscow,1,1500000,2011,0.2583092368
58521,WEARVR, Social Commerce ,Atlanta,1,1500000,2014,0.9304179214
58522,WearYouWant, Shopping ,Bangkok,1,1500000,2011,0.2078736649
58578,Webflow, Software ,SF Bay Area,3,1500000,2012,0.7567981981
58933,When You Wish, Small and Medium Businesses ,Los Angeles,1,1500000,2011,0.6062353425
59090,Widbook, Curated Web ,,1,1500000,2012,0.3986602487
59323,Wise Data Media, Media ,,2,1500000,2013,0.9288418286
59956,XipLink, Mobile ,Montreal,1,1500000,1998,0.8557063596
60178,Yarraa, Curated Web ,Singapore,1,1500000,2008,0.3430536658
60334,Yo, Messaging ,SF Bay Area,1,1500000,2014,0.9361113216
60366,Yoi, Enterprise Software ,Los Angeles,1,1500000,2013,0.8133202686
60454,YouEarnedIt, Software ,Austin,1,1500000,2012,0.7264831386
60514,Yoursphere Media, Software ,Sacramento,1,1500000,2007,0.2634416013
60531,Youth Noise, Nonprofits ,SF Bay Area,1,1500000,2013,0.9458019079
60548,Yowza, Mobile ,Los Angeles,1,1500000,2008,0.3785121532
60679,Zane Benefits, Software ,Salt Lake City,1,1500000,2006,0.4664600816
60682,Zangi Livecom, Software ,Singapore,1,1500000,2013,0.7648571372
60830,Zendrive, Automotive ,SF Bay Area,2,1500000,2013,0.7793911996
60873,Zenti, Software ,SF Bay Area,1,1500000,2013,0.7991426397
60922,ZeroCater, Hospitality ,SF Bay Area,1,1500000,2009,0.4670935278
61047,Zillabyte, Big Data ,SF Bay Area,2,1500000,2012,0.9594702712
61151,Zkatter, Mobile Software Tools ,London,1,1500000,2008,0.6062102868
37345,Oculus360, Analytics ,Dallas,1,1499999,2012,0.8495256354
37837,OneTok, Software ,New York City,1,1499998,2011,0.6337672413
33610,MM Local Foods, Local Businesses ,Denver,3,1499967,2009,0.9999999945
28585,Klooff, News ,New York City,5,1496500,2012,0.8738398942
27817,Kadenze, Technology ,Los Angeles,1,1495092,2013,0.8944488568
41491,Precision Ventures, Finance ,Boston,2,1495000,2011,0.7013959313
35297,NanoSight, Nanotechnology ,,1,1491477,2002,0.3664555618
50097,Spottly, Social Travel ,Hong Kong,4,1491250,2013,0.9999999884
41950,Profitably, Curated Web ,New York City,3,1488888,2010,0.5677463822
50527,"Stealz, Inc.", Social Media Marketing ,Raleigh,2,1488000,2013,0.5684586602
56144,Upper Street, Fashion ,London,2,1487693,2011,0.510930571
60163,Yappn, Social Media ,New York City,3,1487500,2013,0.747335315
29391,LeadSift, Enterprise Software ,Halifax,3,1487485,2012,0.7642216343
7339,Bomboard, Sports ,Milwaukee,1,1486000,2007,0.3040768183
36427,Nikola Labs, Consumer Electronics ,"Columbus, Ohio",3,1485000,2014,0.9481674259
46502,Sedia Biosciences, Biotechnology ,"Portland, Oregon",3,1484998,2009,0.7401932011
35922,Neu Industries, Manufacturing ,New York City,1,1484494,2003,0.438198601
4049,Arrayent Health, Software ,Hartford,3,1483129,2011,0.3470955886
29498,Ledger, Information Security ,Paris,1,1482968,2014,6.11400983175395E-009
20740,Gelato Fiasco, Hospitality ,"Portland, Maine",3,1482660,2007,9.77180714636754E-009
43713,Reclamador, Travel ,Madrid,3,1482369,2012,0.7879876384
40108,Photodigm, Semiconductors ,Dallas,1,1481709,2000,0.5232605951
31266,Macropod Software Pty Ltd, Design ,AUS - Other,2,1480960,2011,0.000000214
31079,Lux Bio Group, Biotechnology ,"Portland, Oregon",2,1480000,2009,0.7200259972
24151,Hubbub, Crowdfunding ,London,4,1477903,2011,2.37752382571675E-007
45988,Sayduck, 3D ,Helsinki,4,1477282,2012,0.6785614696
12970,CrowdStreet, Crowdfunding ,"Portland, Oregon",2,1475000,2013,7.03315591795143E-007
37813,oneQube, Twitter Applications ,,2,1475000,2010,0.6502199672
48049,Sirrus Technology, Hardware + Software ,Napa Valley,1,1475000,2007,0.15325876
53315,The Rounds, Health Care ,Halifax,2,1474090,2012,0.5485738628
31766,Marketecture, Software ,Salt Lake City,6,1473000,2010,0.6738713459
54259,Toro Development, Mobile Payments ,Hong Kong,1,1472100,2007,0.3132167066
6010,Best Before Media, Broadcasting ,London,2,1470551,2002,0.9999999523
11215,cobalt.io, Crowdsourcing ,SF Bay Area,2,1470000,2013,0.9158836259
31236,Macarne Limited, Software ,Hong Kong,3,1470000,2009,0.2681859602
35445,NaturVention, Health and Wellness ,Jyväskylä,1,1469331,2011,0.000000038
60428,You Know Watt, Consumers ,Brussels,2,1468600,2013,0.9999999974
6374,Bioarray Therapeutics, Biotechnology ,Boston,1,1468163,2009,0.5905459865
38299,Orbeus, Enterprise Software ,SF Bay Area,2,1466387,2012,0.794079462
247,3D Biomatrix, Biotechnology ,Detroit,2,1465000,2010,0.3495763516
59662,Wouzee America LLC, Social Media ,Houston,2,1464798,2013,0.6360809919
18044,Exponential Entertainment, Games ,Seattle,1,1464200,2007,0.4898498877
132,21Cake Food Co., Hospitality ,Beijing,1,1464128,2004,0.470158862
8911,Car reviews, Mobile ,,1,1464128,2007,0.2873386465
11590,CombaGroup, Hospitality ,Basel,1,1462224,2012,0.9999999742
47221,Shark Punch, Mobile Games ,SF Bay Area,2,1461490,2010,0.4253694539
41146,Ponoko, Software ,SF Bay Area,3,1460607,2007,0.6102274718
4275,ASpecial Media, Digital Media ,Singapore,1,1460000,2011,0.8434891788
31962,Mati Therapeutics, Biotechnology ,Austin,2,1460000,2012,0.7540906743
55108,TRUE linkswear, E-Commerce ,Phoenix,1,1456338,2010,0.4368236351
4487,ATOMIZED, Enterprise Software ,Atlanta,2,1455000,2013,0.9045145599
16087,Edison DC Systems, Clean Technology ,Milwaukee,3,1454259,2013,0.384344365
102,1Energy Systems, Software ,Seattle,1,1450000,2010,0.5932111409
4617,Audiotoniq, Hardware + Software ,Austin,1,1450000,2009,0.4257142541
7781,Brayola, Fashion ,New York City,2,1450000,2013,0.7204512834
8421,BYNDL Inc., Software ,Seattle,2,1450000,2011,0.6440597911
14716,Discourse Analytics, Analytics ,"Washington, D.C.",2,1450000,2010,0.8405961651
20262,Fundraise.com, Curated Web ,Boston,2,1450000,2011,0.5425602226
20795,Genee, Apps ,SF Bay Area,1,1450000,2014,0.9480296532
24045,Hotels.ng, Hotels ,Lagos,2,1450000,2012,0.4513355062
24957,ImageBrief, Crowdsourcing ,New York City,2,1450000,2011,0.8246409321
28726,Koinify, Financial Services ,SF Bay Area,2,1450000,2014,0.9771516065
28747,Kommerstate.ru, E-Commerce ,,2,1450000,2012,0.4360655489
37335,OcuCure Therapeutics, Biotechnology ,Roanoke,4,1450000,2005,0.0830610177
43132,Qwiqq, Mobile Commerce ,Dallas,3,1450000,2010,0.2599821577
43203,Radario, E-Commerce ,Dover,2,1450000,2012,1.27548484012041E-007
46358,SeamlessDocs, Project Management ,New York City,3,1450000,2011,0.9999999985
53999,Tiqets, Travel ,Amsterdam,2,1450000,2013,0.8173122715
54350,TourPal, iPhone ,Tel Aviv,2,1450000,2012,0.7082582352
9254,Cascade Prodrug, Biotechnology ,"Portland, Oregon",2,1448932,2009,0.7178214028
56841,Venuemob, Events ,Melbourne,3,1448741,2012,1.01385806657967E-008
57082,VI Systems, Semiconductors ,Berlin,1,1448700,2006,0.3759964362
26304,International ThermoDyne, Energy ,Charlotte,1,1447500,2013,1.8296933059705E-009
43581,Real Estate Direct, Enterprise Software ,,1,1446466,2009,0.3938160086
44031,Regenerative Medical Solutions, Biotechnology ,Chicago,2,1445000,2010,0.605730748
42525,Purpose Global, Advertising ,New York City,1,1442500,2011,0.6430074167
57161,Vicus Therapeutics, Biotechnology ,Newark,2,1441564,2005,0.3897971296
33049,micecloud, Enterprise Software ,Hamburg,1,1440600,2009,0.3056357306
3193,Antria, Biotechnology ,PA - Other,1,1440000,2012,0.9999999905
13167,CultureMap Inc., Video ,Dallas,3,1440000,2013,0.8020633245
61332,Zuppler, Restaurants ,Philadelphia,4,1440000,2008,0.9999999718
37633,Omnitrol Networks, Software ,SF Bay Area,1,1439257,2005,0.4779167844
58696,WEEZEVENT, E-Commerce ,Paris,2,1439220,2008,0.3660467165
8130,Bucmi, Marketplaces ,Madrid,4,1438301,2012,0.2899447408
35950,NeuroChaos Solutions, Health and Wellness ,Austin,2,1435554,2012,0.8114149285
12901,Crowd Supply, E-Commerce ,"Portland, Oregon",2,1435000,2012,0.7808806385
558,9Flava, Advertising ,Seoul,3,1432051,2011,0.7529851085
51788,Syscor, Sensors ,Çan,4,1431376,2008,2.22044604925031E-016
43779,Red Advertising, Advertising ,,4,1431239,2007,0.4041369489
23394,Help Remedies, Biotechnology ,New York City,1,1431003,2007,0.6151742499
6176,BidAway.com, Entertainment ,Barcelona,3,1430000,2012,0.7326354074
19777,Fortem, Security ,Montreal,1,1430000,2005,0.6269154057
33930,Modern Guild, Education ,New York City,2,1430000,2012,0.847625924
36845,NovelMed Therapeutics, Biotechnology ,Cleveland,1,1430000,2003,0.6783256411
42651,Qello, Mobile Video ,New York City,1,1430000,2010,5.31668749519766E-009
54388,TP Therapeutics, Biotechnology ,San Diego,1,1429999,2011,0.4859962741
9333,Casual Steps, E-Commerce ,Seoul,2,1429894,2013,0.8420938224
40642,PlanetHS, Education ,Jacksonville,2,1427318,2009,0.3857558311
44820,Rimidi, Health and Wellness ,Atlanta,3,1425700,2012,0.8775140055
54159,Tookitaki, Social Media ,Singapore,5,1425000,2013,0.7081673653
42506,Puridify, Biotechnology ,GBR - Other,1,1424811,2013,0.7025376233
42406,Pulsar Vascular, Hardware + Software ,SF Bay Area,1,1424243,2005,0.3393690302
11040,CloudMask, IT and Cybersecurity ,Ottawa,2,1423513,2013,0.9999999994
33659,Mobeye, Mobile ,Paris,1,1420922,2013,0.7175581772
14879,Doblet, Mobile Devices ,SF Bay Area,2,1420000,2013,0.9999999935
53457,TheraCell, Medical Devices ,Los Angeles,2,1419000,2008,0.5640650868
42249,Provender, Software ,Montreal,5,1418000,2013,0.8911694623
29750,Lexos Media, Advertising ,Fort Myers,1,1415500,2009,0.8461158106
60442,Youboox, Curated Web ,Paris,1,1415260,2011,0.4338077325
16935,Ength Degree, Internet of Things ,San Diego,2,1415000,2012,0.9999998087
37341,Oculis Labs, Security ,Baltimore,3,1414665,2007,0.7755057897
23236,HealthWave - Korea, Health Care Information Technology ,Seoul,2,1413497,2009,0.999999999
12673,CrayonPixel, Games ,Seoul,1,1412963,2009,0.5732370995
23402,Helpful Technologies, Software ,Ft. Lauderdale,3,1412950,2008,0.4067343522
46510,SEEC AB, Clean Technology ,Stockholm,1,1411955,2006,0.3139759024
30422,Livrada, Gift Card ,CA - Other,2,1410816,2012,3.1680234270841E-008
23140,Health Innovation Technologies, Electronic Health Records ,Madison,2,1410015,2006,0.2642102123
32997,MeUndies, E-Commerce ,Los Angeles,2,1410000,2011,0.479536803
37480,Ojoo, Education ,Brussels,2,1410000,2014,0.9672118959
38835,Pack Purchase, Information Technology ,Raleigh,2,1409535,2014,0.9876487651
48792,Snaptrip, Local Search ,London,2,1409268,2014,1.77573278780062E-007
39828,Permutive, Software ,London,1,1409067,2013,0.8343253212
9328,Castlewood Surgical, Biotechnology ,Dallas,4,1408763,2001,0.7392291054
32050,MaxTradeIn.com, Automotive ,Indianapolis,2,1407360,2011,0.4215987106
49708,Specle, Advertising ,London,4,1406733,2006,0.6196900627
51732,Synesis, Linux ,Moscow,2,1406000,2007,0.9999997811
44788,Right On Interactive, Software ,Indianapolis,2,1405000,2006,0.359177445
57836,Vmedia Research, Software ,Denver,1,1405000,2002,0.6067699531
42900,Quantuvis, Health Care Information Technology ,,1,1403970,2013,0.9999999984
10322,Cipio, Analytics ,Oslo,2,1403240,2013,0.9545163858
20250,Funderbeam, Startups ,Tallinn,4,1400664,2013,1.08859055822899E-007
1995,Aire, Algorithms ,London,2,1400000,2014,0.9999999965
3645,Appwiz, Android ,Tel Aviv,1,1400000,2012,0.6994904643
4476,Atmospheir, Contact Management ,New York City,2,1400000,2011,0.9999999868
4627,Audvisor, Apps ,SF Bay Area,1,1400000,2014,0.9471333313
7279,Bobber Interactive Corporation, Finance ,Seattle,1,1400000,2010,0.6612104698
7864,Bridge, Enterprise Software ,SF Bay Area,2,1400000,2010,0.6569033545
8213,BulldogIT Corporation, Health Care Information Technology ,Nashville,1,1400000,2000,0.999999999
8251,Bunkr, Software ,,1,1400000,2011,0.3430686408
9583,Celly, Networking ,"Portland, Oregon",1,1400000,2011,0.642436742
11076,CloudSway, Finance ,Seattle,2,1400000,2011,0.7077467947
11168,Cmune, Games ,SF Bay Area,3,1400000,2007,0.5001270504
13642,Dash Hudson, Fashion ,New York City,2,1400000,2013,0.7168024484
14577,DigitalChalk, SaaS ,Asheville,1,1400000,2006,1.4632793180722E-007
16430,Eleven James, Hardware + Software ,New York City,1,1400000,2013,0.7208870764
16653,Empire Avenue, Curated Web ,Edmonton,2,1400000,2009,0.7664784308
16911,"Engajer, Inc.", Sales and Marketing ,SF Bay Area,2,1400000,2010,0.6929705382
16961,Enlight Research, Big Data ,Raleigh,1,1400000,2011,0.9259113912
17179,ePantry, E-Commerce ,SF Bay Area,1,1400000,2012,0.6481729283
17203,Epic!, Kids ,SF Bay Area,2,1400000,2013,3.4813274703756E-008
17845,Evtron, Manufacturing ,St. Louis,2,1400000,2012,0.6708503924
18248,FabZat, Games ,FRA - Other,2,1400000,2013,0.3519516881
18476,Farm At Hand, Big Data ,Vancouver,2,1400000,2012,0.9548024527
18773,FidusNet, Startups ,New York City,2,1400000,2010,0.6449298248
19283,flexReceipts, Curated Web ,Orlando,2,1400000,2010,0.4536130258
21291,GIROPTIC, Hardware + Software ,Paris,1,1400000,2008,0.2790890023
21462,Global Filmdemic, Video on Demand ,Los Angeles,3,1400000,2011,0.9999999493
22124,Graze, E-Commerce ,New York City,1,1400000,2009,0.5250516022
22203,GreenBiz Group, Media ,SF Bay Area,1,1400000,2000,0.9474345987
23379,HelloNature, Hospitality ,Seoul,2,1400000,2012,0.7547535397
23677,Hipvan, E-Commerce ,Singapore,2,1400000,2013,0.7225717827
24661,Idea2, Tracking ,Denver,1,1400000,2009,0.3335670687
25177,Impulcity, Vertical Search ,Cincinnati,3,1400000,2012,1.40177733156103E-007
26875,iSnap, Social Media Marketing ,Sacramento,2,1400000,2010,0.0973961832
27909,Kandid, Apps ,SF Bay Area,1,1400000,2014,0.9471333313
28477,Kitchenbowl, Recipes ,Seattle,2,1400000,2013,0.999999998
30208,Liquid X, Semiconductors ,Pittsburgh,2,1400000,2010,0.3179829719
32214,MedAware Systems, Health Care ,Denver,3,1400000,2013,0.721370449
33439,Mir Vracha, Medical ,Moscow,1,1400000,2011,0.419856436
34926,MyGoGames, Games ,Austin,1,1400000,2014,0.8960548679
35107,MyVR, Software ,SF Bay Area,1,1400000,2010,0.5552940596
35419,Natrogen Therapeutics, Biotechnology ,New York City,1,1400000,2002,0.6706496263
35701,Neotropix, Biotechnology ,Philadelphia,1,1400000,2003,0.5130168753
36600,NoiseFree, Software ,SF Bay Area,1,1400000,2005,0.474369537
37861,OnGreen, Finance ,Los Angeles,1,1400000,2009,0.5708825322
38799,P2Binvestor, Finance ,Denver,2,1400000,2012,0.7793754211
39745,Perch, Video ,Vancouver,1,1400000,2012,0.7124365794
40447,Pipeline, E-Commerce ,Kansas City,1,1400000,2006,0.5480479006
